,['rp_B1657'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1657, Horizontal Cable Tap To Horizontal Bus, 350 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1657, Horizontal Cable Tap To Horizontal Bus, 350 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 350 kcmil, 1/4"" 1-1/2"" & Wider Bus Bar, 150 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1657_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1657_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1657-Horizontal-Cable-Tap-To-Horizontal-Bus-350-kcmil-1-12-Wider-Bus-Bar/p/2019560,
,['rp_B1659'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1659, Horizontal Cable Tap To Horizontal Bus, 500 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1659, Horizontal Cable Tap To Horizontal Bus, 500 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 500 kcmil, 1/4"" 1-1/2"" & Wider Bus Bar, 200 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1659_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1659_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1659-Horizontal-Cable-Tap-To-Horizontal-Bus-500-kcmil-1-12-Wider-Bus-Bar/p/2019561,
,['rp_B1660'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1660, Horizontal Cable Tap To Horizontal Bus, 1/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1660, Horizontal Cable Tap To Horizontal Bus, 1/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 1/0 AWG, 3/8"" 1-1/2"" & Wider Bus Bar, 90 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1660_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1660_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1660-Horizontal-Cable-Tap-To-Horizontal-Bus-10-AWG-1-12-Wider-Bus-Bar/p/2019562,
,['rp_B1661'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1661, Horizontal Cable Tap To Horizontal Bus, 2/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1661, Horizontal Cable Tap To Horizontal Bus, 2/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 2/0 AWG, 3/8"" 1-1/2"" & Wider Bus Bar, 90 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1661_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1661_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1661-Horizontal-Cable-Tap-To-Horizontal-Bus-20-AWG-1-12-Wider-Bus-Bar/p/2019563,
,['rp_B1662'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1662, Horizontal Cable Tap To Horizontal Bus, 3/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1662, Horizontal Cable Tap To Horizontal Bus, 3/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 3/0 AWG, 3/8"" 1-1/2"" & Wider Bus Bar, 90 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1662_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1662_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1662-Horizontal-Cable-Tap-To-Horizontal-Bus-30-AWG-1-12-Wider-Bus-Bar/p/2019564,
,['rp_B1663'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1663, Horizontal Cable Tap To Horizontal Bus, 4/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1663, Horizontal Cable Tap To Horizontal Bus, 4/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 4/0 AWG, 3/8"" 1-1/2"" & Wider Bus Bar, 115 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1663_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1663_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1663-Horizontal-Cable-Tap-To-Horizontal-Bus-40-AWG-1-12-Wider-Bus-Bar/p/2019566,
,['rp_B1664'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1664, Horizontal Cable Tap To Horizontal Bus, 250 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1664, Horizontal Cable Tap To Horizontal Bus, 250 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 250 KCMIL, 3/8"" 1-1/2"" & Wider Bus Bar, 150 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1664_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1664_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1664-Horizontal-Cable-Tap-To-Horizontal-Bus-250-kcmil-1-12-Wider-Bus-Bar/p/2019565,
,['rp_B1665'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1665, Horizontal Cable Tap To Horizontal Bus, 300 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1665, Horizontal Cable Tap To Horizontal Bus, 300 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 300 KCMIL, 3/8"" 1-1/2"" & Wider Bus Bar, 150 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1665_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1665_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1665-Horizontal-Cable-Tap-To-Horizontal-Bus-300-kcmil-1-12-Wider-Bus-Bar/p/2019567,
,['rp_B1666'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1666, Horizontal Cable Tap To Horizontal Bus, 350 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1666, Horizontal Cable Tap To Horizontal Bus, 350 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 350 KCMIL, 3/8"" 1-1/2"" & Wider Bus Bar, 200 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1666_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1666_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1666-Horizontal-Cable-Tap-To-Horizontal-Bus-350-kcmil-1-12-Wider-Bus-Bar/p/2019568,
,['rp_B1668'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1668, Horizontal Cable Tap To Horizontal Bus, 500 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1668, Horizontal Cable Tap To Horizontal Bus, 500 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 500 KCMIL, 3/8"" 1-1/2"" & Wider Bus Bar, 250 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1668_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1668_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1668-Horizontal-Cable-Tap-To-Horizontal-Bus-500-kcmil-1-12-Wider-Bus-Bar/p/2019569,
,['rp_B1669'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1669, Horizontal Cable Tap To Horizontal Bus, 750 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1669, Horizontal Cable Tap To Horizontal Bus, 750 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 750 KCMIL, 3/8"" 1-1/2"" & Wider Bus Bar, 2-150 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1669_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1669_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1669-Horizontal-Cable-Tap-To-Horizontal-Bus-750-kcmil-1-12-Wider-Bus-Bar/p/2019570,
,['rp_B1670'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1670, Horizontal Cable Tap To Horizontal Bus, 1000 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1670, Horizontal Cable Tap To Horizontal Bus, 1000 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 1000 KCMIL, 3/8"" 1-1/2"" & Wider Bus Bar, 2-200 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1670_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1670_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1670-Horizontal-Cable-Tap-To-Horizontal-Bus-1000-kcmil-1-12-Wider-Bus-Bar/p/2019571,
,['rp_B1671'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1671, Horizontal Cable Tap To Horizontal Bus, 1/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1671, Horizontal Cable Tap To Horizontal Bus, 1/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 1/0 AWG, 1/2"" 1-1/2"" & Wider Bus Bar, 115 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1671_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1671_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1671-Horizontal-Cable-Tap-To-Horizontal-Bus-10-AWG-1-12-Wider-Bus-Bar/p/2019572,
,['rp_B1672'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1672, Horizontal Cable Tap To Horizontal Bus, 2/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1672, Horizontal Cable Tap To Horizontal Bus, 2/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 2/0 AWG, 1/2"" 1-1/2"" & Wider Bus Bar, 115 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1672_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1672_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1672-Horizontal-Cable-Tap-To-Horizontal-Bus-20-AWG-1-12-Wider-Bus-Bar/p/2019573,
,['rp_B1673'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1673, Horizontal Cable Tap To Horizontal Bus, 3/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1673, Horizontal Cable Tap To Horizontal Bus, 3/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 3/0 AWG, 1/2"" 1-1/2"" & Wider Bus Bar, 150 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1673_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1673_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1673-Horizontal-Cable-Tap-To-Horizontal-Bus-30-AWG-1-12-Wider-Bus-Bar/p/2019574,
,['rp_B1674'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1674, Horizontal Cable Tap To Horizontal Bus, 4/0 AWG, 1-1/2"" & Wider Bus Bar",,,,,,"B1674, Horizontal Cable Tap To Horizontal Bus, 4/0 AWG, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 4/0 AWG, 1/2"" 1-1/2"" & Wider Bus Bar, 150 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1674_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1674_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1674-Horizontal-Cable-Tap-To-Horizontal-Bus-40-AWG-1-12-Wider-Bus-Bar/p/2019575,
,['rp_B1675'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1675, Horizontal Cable Tap To Horizontal Bus, 250 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1675, Horizontal Cable Tap To Horizontal Bus, 250 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 250 KCMIL, 1/2"" 1-1/2"" & Wider Bus Bar, 200 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1675_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1675_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1675-Horizontal-Cable-Tap-To-Horizontal-Bus-250-kcmil-1-12-Wider-Bus-Bar/p/2019576,
,['rp_B1676'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1676, Horizontal Cable Tap To Horizontal Bus, 300 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1676, Horizontal Cable Tap To Horizontal Bus, 300 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap to Horizontal Bus, 300 kcmil, 1/2 x 1-1/2"" & Wider Bus Bar, 200 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1676_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1676_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1676-Horizontal-Cable-Tap-To-Horizontal-Bus-300-kcmil-1-12-Wider-Bus-Bar/p/2019577,
,['rp_B1677'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1677, Horizontal Cable Tap To Horizontal Bus, 350 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1677, Horizontal Cable Tap To Horizontal Bus, 350 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 350 KCMIL, 1/2"" 1-1/2"" & Wider Bus Bar, 250 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1677_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1677_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1677-Horizontal-Cable-Tap-To-Horizontal-Bus-350-kcmil-1-12-Wider-Bus-Bar/p/2019578,
,['rp_B1679'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1679, Horizontal Cable Tap To Horizontal Bus, 500 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1679, Horizontal Cable Tap To Horizontal Bus, 500 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 500 KCMIL, 1/2"" 1-1/2"" & Wider Bus Bar, 2-150 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1679_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1679_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1679-Horizontal-Cable-Tap-To-Horizontal-Bus-500-kcmil-1-12-Wider-Bus-Bar/p/2019579,
,['rp_B1680'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1680, Horizontal Cable Tap To Horizontal Bus, 750 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1680, Horizontal Cable Tap To Horizontal Bus, 750 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 750 KCMIL, 1/2"" 1-1/2"" & Wider Bus Bar, 2-200 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1680_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1680_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1680-Horizontal-Cable-Tap-To-Horizontal-Bus-750-kcmil-1-12-Wider-Bus-Bar/p/2019580,
,['rp_B1681'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1681, Horizontal Cable Tap To Horizontal Bus, 750 Kcmil, 1-1/2"" & Wider Bus Bar",,,,,,"B1681, Horizontal Cable Tap To Horizontal Bus, 750 kcmil, 1-1/2"" & Wider Bus Bar",,,,"Mold, Horizontal Cable Tap To Horizontal Bus, 750 KCMIL, 1/2"" 1-1/2"" & Wider Bus Bar, 2-200 Weld Metal.",,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B1651_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B1651_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-4_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1681_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1681_Specsheet.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf', 'https://hubbellcdn.com/salesdrawings/10051643-01.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1681-Horizontal-Cable-Tap-To-Horizontal-Bus-750-kcmil-1-12-Wider-Bus-Bar/p/2019582,
,['rp_B1915'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1915, Mold, 4/0-1/4",,,,,,"B1915, Mold, 4/0-1/4",,,,BURNDYWeld BCB1 4/0 - 1/4.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B966_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B966_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-1_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1915_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1915_Specsheet.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1915-Mold-40-14/p/2019295,
,['rp_B1916'],,,,,"ProductsElectrical & ElectronicGrounding And BondingExothermicB1916, Mold, 250-1/4",,,,,,"B1916, Mold, 250-1/4",,,,BURNDYWeld BCB1 250 - 1/4.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B966_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B966_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-1_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1916_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1916_Specsheet.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1916-Mold-250-14/p/2019297,
,['rp_B1917'],,,,,"ProductsPower & UtilitiesGrounding & BondingExothermicMoldsB1917, Mold, 300-1/4",,,,,,"B1917, Mold, 300-1/4",,,,BURNDYWeld BCB1 300 - 1/4.,,,,,,,,https://hubbellcdn.com/prodimage515/BUR_PPHID-264244_B966_515.jpg,https://hubbellcdn.com/prodimage96/BUR_PPHID-264244_B966_96.jpg,https://hubbellcdn.com/prodimage96/BUR_BCB-1_LineArt_96.jpg,,,,"['https://hubbellcdn.com/specsheet/BURNDY_B1917_Specsheet.pdf', 'https://hubbellcdn.com/specsheet/BURNDY_B1917_Specsheet.pdf']",,,,,,,,,,https://www.hubbell.com/hubbell/en/c/B1917-Mold-300-14/p/2019298,
